Restaurant Name,Longitude,Latitude
Ruby Dhaba,77.2794854,28.645585
Shree Manakamna Fast Food,77.2732552,28.6300597
The Chinese Hut,77.2759194,28.6351409
The Chinese Hut,77.2791371,28.6393449
The Chinese Kitchen,0.0,0.0
Twenty Four Seven,77.2882664,28.6370646
Vegie Kitchen,77.2798445,28.6391674
Behrouz Biryani,77.2813556,28.6342182
Burger King,77.2838434,28.634669
Mohit di Hatti,77.2787671,28.6390651
Play Pizza,77.2859338,28.6368181
Sushiya Express,77.285893,28.6355744
Tantrum Coffee Bar,77.2868134,28.6378437
Chawla's Tandoori Junction,77.2836758,28.6398892
Chennai Express Greens,77.2773871,28.6306676
Omi Pizza,77.2762533,28.6302238
South Indian & Chinese Fast Food,77.2777733,28.6302006
The Khoj Cafe Restaurent,77.2762533,28.6302238
Bharat Chicken Inn,77.2863012,28.6368165
Nathu's Sweets,77.2835016,28.634547
Wah Ji Wah,77.2850298,28.6371081
QD's Restaurant,77.2856137,28.6363985
Henri's Bar - Le Meridien,77.2185552,28.6187736
Le Belvedere - Le Meridien,77.2185552,28.6188632
Longitude - Le Meridien,77.2185114,28.6185594
Nero - Le Meridien,77.2184654,28.6188547
The One - Le Meridien,77.2185552,28.6188632
Eau De Monsoon - Le Meridien,77.2185653,28.6187207
Slounge - Lemon Tree Premier,77.120911,28.552036
Al Bake,77.2969779,28.5411661
Al-Bawarchi,77.2970442,28.5413659
Big Dragon,77.296874,28.5411385
BTW,77.2967702,28.5411254
Capital Curry,77.2968044,28.54114
Domino's Pizza,77.2968703,28.541291
Ekta's Kitchen,77.2972363,28.5413197
Gopal's,77.2967478,28.5412029
Moti Mahal Delux,77.2971584,28.5413284
Open Oven,77.2968302,28.5413124
Relax Xpress,77.2972593,28.541297
Roll Club,77.2969868,28.541186
SM Gopal Ice Cream & Cakes,77.29685,28.5412728
Bangla Sweet Corner,77.220711,28.582058
Chinois,77.22361319,28.58455646
Dawat,77.2205314,28.5838333
Establishment Ristorante,0.0,0.0
Ganesha Sweets & Restaurant,77.2264595,28.5863699
Gopala,77.2263697,28.5867198
Green Chick Chop,77.2206212,28.5829457
Hot Chimney,77.2205314,28.5837437
Icon,77.2237649,28.5845896
Juneja's Eating Plaza,77.226729,28.5845134
Lodhi Knights,77.2202427,28.5853283
Ram Singh's Bhoj,77.2205314,28.5834749
Republic of Chicken,77.2268188,28.5836257
Slice of Italy,77.2269022,28.5823705
Subway,77.226729,28.583169
The Altitude Cafe and Deli,77.1683836,28.5953744
Tokyo Mon Amour,0.0,0.0
Bhane,77.22693745,28.58222618
Celeste,77.2264595,28.5852944
Chidambaram's New Madras Hotel,77.2208457,28.5807713
CJ's Fresh,77.2265194,28.5857905
Elma's Brasserie,77.226711,28.5844597
Kunafa,77.22656094,28.58456559
Lahori Gate,77.2269086,28.5836343
M I Food Center,77.2264595,28.5855632
Sugar Blossoms,77.226937,28.5821
Eywa by Saby @ Celeste,0.0,0.0
Cafe Coffee Day,77.2265367,28.5849428
Guppy,77.2239062,28.584686
Ping's Caf�� Orient,77.223226,28.5837316
The All American Diner,77.2258757,28.5887789
Armaan's Restaurant,77.23113,28.5890553
Garden Chef,77.2194086,28.5897758
Golooji's Chat Waat,77.225607,28.58997
Oriental Lee,77.225607,28.58997
Peshawari Restaurant,77.2209805,28.5811874
Tikka Town,77.22557187,28.59026109
Titu Restaurant,77.23113,28.5891449
Vijay Dhaba,77.21767209,28.58415194
Wild Willy,77.225607,28.58997
Diva Spiced,77.2264595,28.5842189
Granma's Homemade,77.225607,28.58997
Karim's,77.2222225,28.5910546
Sab Ki Khatir,77.2357472,28.5922808
Golden Bakery,77.2203517,28.5851606
Krishan Sweets,77.22048056,28.5836
Rai Ji Caterers,77.2284355,28.5823457
Szoun Chinese Food,77.2161735,28.5823408
Yummy Mummy @ Delhi,77.21643761,28.58161703
Lodi - The Garden Restaurant,77.2210583,28.5904431
Aggarwal Sweets & Restaurant,77.1231232,28.5454809
Ashirwad Dhaba,77.1183586,28.5422454
Barichi Restaurant,77.1277978,28.549335
Bikaner Sweets,77.1184863,28.542164
Bikaner,77.1249212,28.54646
Chatori Zubaan 2,77.1166056,28.5385371
Chinese Mania,77.1228985,28.5429052
Da Pizza Corner,77.1281574,28.5452469
Dhaba Cash 'N' Carry Kitchen,77.1180889,28.5415025
Dom Dang Kins Restaurant,77.1243021,28.5434991
First Choice,77.1285132,28.5437505
Hungry Hut,77.1291911,28.5420749
Le Seasons Restaurant,77.1252807,28.5473907
Moti Mahal Delux,77.1252807,28.5472115
Popsy's,77.1240222,28.5433267
Prabhu,77.1245783,28.5470031
Saptagiri,77.1229435,28.5455533
Spice Hut,77.1237408,28.5462109
Taste of Vishal,77.1187632,28.5426875
The Tandoori Night,77.1249212,28.5467289
Traffic Jaam,77.1267191,28.5468118
Tripti,77.127618,28.5492281
Uttaranchal Dhaba & Restaurant,77.1285619,28.5437174
Wah Ji Wah,77.1247414,28.5467116
Resto 37,77.1286068,28.5500399
Aakash Sweets & Caterers,77.1242919,28.5434422
Aapka Mangal Restaurant,77.1238424,28.5446537
Al-Karim,77.1254605,28.5459741
Apna Dhaba,77.0996976,28.5232706
Burger Wala,77.128427,28.5441077
Cafe Highway,77.1077373,28.5332421
Cake Point,77.1333427,28.5489147
Chatori Zubaan Chur Chur Naan,77.1167352,28.5386133
Coffee Shop,77.1137736,28.5354421
Colonel's Kebabs & Curries,0.0,0.0
Dhaba Cash 'n' Carry Kitchen Chur Chur Naan,77.1181406,28.5415117
Dolphin - The Food Cafe,77.1241504,28.5434269
First Treat Bakers,77.1267191,28.5443024
Flavours Of Delhi,77.1250299,28.5472207
Foresto Lawn & Restaurant,77.1293063,28.541621
Jain Sweets & Bakers,77.1247414,28.5469805
JD's Restaurant,77.1281314,28.5470234
Just Vada Pav,0.0,0.0
Kaka De Dhaba,77.1228536,28.5454551
Kolcata Bengali Dhaba,77.1239323,28.5435869
Kukkuu Da Dhaba,0.0,0.0
M&S Coffee Cafe,77.1241121,28.543156
Malabar Style Kitchen,77.1249279,28.5429013
Mathura Lassi Wala,77.125056,28.5438292
Metropolitan Cafe,77.1257302,28.5477027
Mr. Bake,77.1242983,28.5434512
Mughal-E-Zaika,77.1237525,28.54348
Mukesh Bhojnalaya,77.1248542,28.5430525
New Royal Blue Dhaba,77.1231232,28.5435989
New Sharma Chicken Corner,77.1295415,28.5415121
Pakwan,77.12881389,28.54953611
Pizza Corner,77.1239323,28.5432284
Pokhreli Kitchen,77.1264494,28.5469651
Rasoi,77.1285169,28.5495832
Satya Dhaba,77.1229265,28.545437
Sha-O-Lin Chinese Fast Food,77.1295057,28.5494988
Shahi Chicken Corner,77.1238424,28.5461773
Shama Muradabadi,77.1283371,28.5440095
Sunil Punjabi Dhaba,77.1297061,28.5413686
Sunita Dhaba,77.1279227,28.549416
Taste of India,77.1293709,28.5505165
U.P. Al-Flah Restaurant,77.1252807,28.5457776
Vaishno Da Dhaba,77.1230334,28.5451138
Yadav Sweets,77.126764,28.5442619
The Cavalry Bar - Maidens Hotel,77.2258308,28.67367
The Curzon Room - Maidens Hotel,77.2258029,28.6737511
The Garden Terrace - Maidens Hotel,77.2256961,28.6737019
Ama Rabsel House,77.2282559,28.7030113
Cafe Plus,77.2287499,28.7024763
Hornbill,77.2283906,28.7015464
Orange Cafe & Restaurant,77.2284355,28.702491
ABC Restaurant,77.2276272,28.7003539
Achi Restaurant,77.2284355,28.702491
Asian House Restaurant,77.2280763,28.7008446
Cafe 59,0.0,0.0
Drepung Loselling,77.2283457,28.7033781
Dus Bab,77.2274475,28.7000681
DZI House,77.2282559,28.701847
Good Luck Cafe,77.2287499,28.7024763
Kathmandu,77.2275373,28.6998976
Kullu Manali Restaurant,77.227717,28.7014373
Lhamo's Kitchen,77.2284804,28.7027192
Lhasa Manthang Restaurant,77.2279864,28.7008361
Lhasa Thali House,77.2283457,28.7028407
Little Tibet,77.2281661,28.7010323
Lotus House Restaurant,77.2283457,28.7031094
Mahi Rasoi,77.2275645,28.7003464
New Open Restaurant,77.2274924,28.6998485
Rooftop Restaurant,77.227723,28.7003556
Somang House Restaurant,77.2278966,28.7008275
Tandoori Khazana,77.2276272,28.70116
Tsopema Restaurant,77.2282559,28.7016678
33 Food,77.216837,28.5358021
Burger Point,77.2077878,28.5328102
Cafe Blur,77.2185591,28.5349127
Cafe Coffee Day,77.2133292,28.5379729
Cafe Rendezvous,77.2132741,28.5396208
Cakes & Bakes,77.210737,28.5378192
Chatorey Chacha,77.2097386,28.5340199
Chilli Dragon,77.218813,28.534252
DCK- Dana Choga's Kitchen,77.2090133,28.5338079
Divya's Rimpy Restaurant,77.2089013,28.5338345
Express Dhaba,77.2127552,28.5403273
Go Foodie,77.2076299,28.5314946
Health Pan,77.2202141,28.5403
Karim's,77.2146666,28.5383428
Karuna,77.2169997,28.5340999
Kathi,77.2189683,28.5309799
King Chilly Kitchen,77.2167814,28.5357192
Kolhapuri Veg Non-Veg Foods,77.2169065,28.5337938
Mehfil Dhaba,77.2129078,28.5369107
Moti Mahal Delux - Legendary Culinary,77.2126586,28.5405605
Open Oven,77.209366,28.5341102
Paapi Paet,77.2079315,28.5330067
Pepper Corn Express,77.2132305,28.5394521
Pinch Of China,77.218629,28.534403
Pizza Hut Delivery,77.2137832,28.5386054
Punjabee's Darbar,77.2134971,28.538882
Ramjee's,77.2096823,28.5340507
Rollmaal,77.2135137,28.5388893
Shaolin,77.2069233,28.5341425
Subway,77.2095102,28.534046
The Chocolate Room,77.2063347,28.5335269
The Delhi Heights,77.2078004,28.5327826
Thok (The House of Kakori),77.2096819,28.534082
Uloo,77.2155012,28.5354885
Vadapav Junction & More,77.2122866,28.5369963
Behrouz Biryani,77.2119129,28.5369433
Beliram Degchiwala,77.2135506,28.5386851
Bhukkhar,77.214436,28.5344871
Biryani Blues,77.2132354,28.5391434
Bun Intended,77.21034631,28.53449044
Casa Asia,77.2124201,28.5357513
Chic Fish,77.2143619,28.5382487
Dunkin' Donuts,77.2115336,28.5363476
Farratta,77.2138677,28.5386342
Flavors of Chennai,77.2136687,28.538922
Food For Thought,77.2001377,28.5322332
FreshMenu,77.2191149,28.5306173
Giani's,77.2115555,28.5363348
Gopala,77.2111963,28.5364161
Green Chick Chop,77.2093418,28.5341236
Hunger Must Die,77.2087849,28.5312482
Kolkata Kathi Roll,77.2097112,28.5340565
Max Grille and Kitchen,77.2133213,28.5393306
Moti Sweets,77.2115266,28.5363955
Nazeer Foods,77.2123353,28.5366373
Nikashee,77.2090442,28.5340283
Noodle Box,77.2177996,28.5370577
Pema's,77.2072907,28.5342075
Plumber - The Lounge,77.2136424,28.5388893
Pudding & Pie,77.2093777,28.5363564
RP's Restaurant,77.2185071,28.5406266
Soi Thai,77.2000632,28.5320727
Speedy Chow,77.2135346,28.538886
Stoned Age Kitchen,77.2079315,28.5317046
Suribachi,77.2132758,28.539624
Swagath,77.2116173,28.5364058
The Delhi Canteen,77.2142624,28.5384888
The Grill Kitchen,77.2060663,28.5331227
The Midnight Heroes,77.21055888,28.5339573
The Salad Bowl,77.2002839,28.5322327
Domino's Pizza,77.211528,28.5363241
Food Army,77.2243276,28.5373992
Moti Restaurant,77.2121141,28.536674
New Baba Da Dhaba,77.2170275,28.5331218
Tunday Kababi,77.2126555,28.5406063
Dilli BC,77.2036117,28.5325807
Litti.In,77.2111802,28.5364058
Nizam's Kathi Kabab,77.2145409,28.5384902
Pepper Kitchen,77.2104778,28.5355604
Rustom's Cafe & Bakery,77.2184409,28.5311532
Salad Days,77.21051,28.535704
Stop My Starvation,77.2112209,28.5364043
Sushi Junction,77.2072826,28.5340992
Vero Gusto,77.2118497,28.5367368
Snack Junction,77.2321792,28.6268536
Turant,77.2319851,28.6267282
Snacks Point,77.2337174,28.62540821
The Sweet Spot,77.2305796,28.6304834
Kafe @ Museum,77.22,28.61
Friends Cafe,77.29213391,28.52182344
Aromas of Pind,77.29338784,28.52175981
Apna Dhaba and Caters,77.119036,28.6307787
Green Chick Chop,77.1186217,28.6308872
Jai Shree Durga South Indian Corner,77.120189,28.6308138
Malabar Catering House,77.1193692,28.6216271
Meenakshi Bhawan,77.119336,28.6307842
New Raja Sweets,77.1144456,28.6258469
Pizza Treat,77.1155946,28.6258815
Pudding & Pie,77.1141938,28.6258347
Rita Chinese Food,77.1160349,28.6257821
Vibes of Punjab,77.1176174,28.6227746
Ramji Di Hatti & Caterers,77.120274,28.6307493
Spicy Tadka,77.1196062,28.6308168
Mr. Tandoori Lal,77.1204704,28.6307568
Om Sweets & Caterers,77.1118707,28.6258268
Sardar Ji Take Away & Caterers,77.1139522,28.6259394
9 is Mine,77.297847,28.607116
Aashirwad,77.2924811,28.6089584
Aggarwal Sweet & Bakers,77.3081612,28.5891462
Amit Hotel,77.3088206,28.5903034
Angrezee Dhaba,77.30209798,28.58521417
Ankur Family Restaurant,77.3062786,28.5892005
Bansal Sweet,77.2934295,28.6082009
Baskin Robbins,77.2905861,28.6071522
Caravan Resto Bar,77.2938353,28.6078005
Celebration Multi Cuisine Restaurant,77.2952484,28.6065957
Chatto Chapati,77.30096575,28.61013581
Chawla's�_,77.30109818,28.58918625
China Town,77.2952961,28.5979305
China Town,77.2936557,28.6080098
Dazzle Pastry Shop,77.2928133,28.6083198
Delicacy Foods,77.2932581,28.6030873
Dolphin Rolls,77.3078187,28.5898772
Durbar Restaurant,77.2930355,28.6043403
Ever Green Pastry Shop,77.291701,28.6095613
Evergreen Sweets Corner,77.3122802,28.5946814
Great Plates By AJ,77.2964127,28.5921814
Green Chick Chop,77.2946516,28.5978455
Haqeem's,77.2904619,28.6070462
Himalaya Food Corner,77.2956989,28.6078263
Hot Joint Fast Food,77.2894952,28.6045493
Hyderabadi Dum Biryani,77.29358397,28.60318802
Kasturi Family Restaurant,77.2925747,28.6090326
Kerala Cafe,77.2947422,28.6071044
Keuchen Paradise,77.2938753,28.6081948
Kook For Health,77.2938857,28.6081736
Lahorian's Sweets & Bakers,77.293569,28.6044435
Mr. Baker's,77.2949573,28.5977616
Night Food Delivery,77.290883,28.606978
Nine 2 Nine Snacks & Restaurant,77.3065907,28.5890442
Punjabi Mirch,77.2952184,28.6074925
Rasoi The Food Express,77.2953531,28.6065091
Republic of Chicken,77.2949166,28.5977308
Sandwichai,77.29047,28.6069738
SB's Raisins,77.2938335,28.6078223
Shanghai Kitchen,77.28870839,28.61184943
Shiv Shakti Restaurant,77.2933571,28.6035787
Smoky Chettinad,77.29534686,28.60690952
Spice Fusion,77.2956494,28.6065417
Sweet Toof Designer Cakes,77.29909826,28.60545101
The Chef,77.3084321,28.5894261
The Edge Cafe,77.28917677,28.61092375
The Epicure - Fraser Suites,77.29954,28.5939142
Udupidarshini Veg Restaurant,77.2957443,28.6076829
36 lebzelter,0.0,0.0
Baked Buns,77.3347996,28.6040018
Freakin Beans,77.2905678,28.6068499
Nutri Cafe,77.2952729,28.5975729
Senorita's,77.2949672,28.597776
Village - The House of Food,77.29340594,28.6087318
Aman Vaishno Dhaba,77.3122819,28.594717
Anupam Hotel,77.3078828,28.5901962
Bake Bank,77.29497844,28.60724844
Buzybee,0.0,0.0
Cafe Tandoor,0.0,0.0
Chawlas 2,77.295699,28.6073217
Choksi Chinese,77.3086422,28.5899497
Desi Chulha,77.2958351,28.6097862
Fumble Foods,0.0,0.0
Games v/s Cafe,77.29572514,28.6067005
Goodies- Snacks N More,0.0,0.0
Grubhouse Cafe,0.0,0.0
Mr. Baker's,77.2956929,28.6073554
Muradabadi Chicken Biryani & Dhaba,77.3063531,28.589274
Pakiza Restaurant,77.30888665,28.60906117
Riddhi Siddhi Restaurant,77.3091618,28.5903191
Rockers & Shockers,0.0,0.0
Saikutir Food,0.0,0.0
Satnaam Foods,0.0,0.0
Senorita's,77.2905299,28.6068399
Shri Bala Ji Rasoi,77.296163,28.6051709
South Indian,0.0,0.0
Tip Top Eating Corner,77.3093426,28.5905357
ToLoveFromLove,0.0,0.0
Tripti Foods,77.29558725,28.60682357
U Like,77.294938,28.5980675
Zayka chicken restaurant,77.2960093,28.6073214
Cafe Coffee Day,77.290606,28.6070669
Food Fantasy,77.2928015,28.6082787
Just Chinese,77.2935856,28.6088911
Agarwal Bikaneri Sweets,77.2971024,28.6185258
Bikaner Sweets,77.3007976,28.6198235
Breadz,77.2960034,28.6170417
Desi Jugaad,77.30071865,28.6193114
Food Trax,77.30117932,28.61981733
Hub Tub,77.30196454,28.61965104
Malabar Foods,77.3010973,28.6196099
Mitra Di Chaap,77.29992136,28.61961396
New Hyderabadi Biryani House,77.301318,28.6196741
New Madras Cafe,77.3050334,28.6189331
Roll Club,77.3003716,28.619632
Sanju Cool & Hot Hut,77.3009259,28.6199149
Sethi's Kabab & Curries,77.3013079,28.6198516
South Indian Fast Food,77.2970156,28.6186666
Sweets and Spices,77.3008117,28.6196422
Urban Degchi Kitchen & Bar,77.3008167,28.6194659
Wah Ji Wah,77.3003715,28.619648
Zaiqa Kathi Roll & Momos,77.3002431,28.6199122
Duggal Snacks,77.3006489,28.6193502
Granny's Flavour,77.3014164,28.6195294
Moustache Coffee,77.30168425,28.61956952
Pradeep Pav Bhaji,77.3020302,28.6194887
Sandwich Factory,77.3011218,28.6192793
Scorpio Cafe,77.3012169,28.6196855
Veggie-Licious,77.3011572,28.6192865
Creamy Creation,77.309698,28.623975
Evergreen Food Corner,77.2979348,28.6191348
K.D Corner,77.3094479,28.6232139
Slice Of Italy,77.3011572,28.6197374
Anokha Chinese Hut,77.3296222,28.6038472
Bobby Dhaba & Caterers,77.33470056,28.6042683
Clever Fox Cafe,77.3328617,28.6071702
Dana Pani,77.3302432,28.6032214
Hotel Malabar,77.3363682,28.6128083
Lumbini Fast Point,77.3375211,28.6137147
Mayur Restaurant,77.3369722,28.613483
MOC - The American Restaurant,77.33534496,28.61123545
Muradabadi Chicken Biryani,77.3335984,28.6054308
New Aggarwal Sweet Corner,77.3360236,28.6117841
Pizza Castle,77.3351273,28.6103555
Punjabi Dhaba,77.3292098,28.6014232
Qureshi Chicken Corner,77.3364154,28.6132677
Samarpan Fast Food,77.3365387,28.6101623
Shaan-E-Tandoorz,77.3390604,28.6078313
Sonu Sudh Bhojnalaya,77.336318,28.6126674
The Test,77.3391034,28.6077552
True Blue,77.3390881,28.6076461
Zaika Kathi Rolls,77.3292915,28.6029222
Baked Buns,77.3347657,28.6040454
A One Muradabadi,77.336751,28.6130176
Annapurna,77.3369792,28.6134753
Cake Walkers,77.33557563,28.61051668
Harish And Sonu Sudh Bhojnalya,77.3340142,28.6082998
Mitra Da Dhaba,77.3369754,28.6134959
Munchies Midnight Delivery,77.3363461,28.60584544
Muradabadi Chicken Corner,77.33908128,28.60777224
Riyaz Chicken Corner,77.337972,28.6133824
Romano's Pizza,77.3371065,28.61364897
Royal Spice,77.3351677,28.61080481
Sonu Bhojanalya,77.329599,28.6038407
The Deshi Bites,77.33913861,28.60797505
Green Chick Chop,77.1814052,28.5228127
Mahara Hotel,77.1814337,28.5228887
Malik Vegetarian Rasoi,77.1818906,28.5227376
Yash Aadi Food Corner,77.1938889,28.5237475
#hashtag,77.1818649,28.5222051
Al Zaika,77.1912358,28.5244983
Ashiyan Foods,77.1901673,28.5266192
Bake My Day,77.1818522,28.5222187
Bhutani Chaap,77.1818486,28.5222296
China Pan,77.190347,28.5265467
Chinese Fast Food,77.1919008,28.5279728
Dilkhush Punjabi Dhaba,77.1790259,28.515336
Dragun Hut,77.1956559,28.5230624
Giani's,77.1873875,28.5266257
Kathi House,77.192373,28.5278328
Kerala Kitchen & Restaurant,77.1937384,28.527825
Retro Kichen,77.1799022,28.5213242
The China Town,77.192244,28.525991
The Urban Dhaba,77.1937245,28.5278198
Twenty Four Seven,77.1898485,28.5239134
McDonald's,77.1135938,28.7240647
Moti Mahal Delux Tandoori Trail,77.1136837,28.7240733
Pizza Hut,77.1136837,28.7241629
Dill's Chawla Chik-Inn,77.1444781,28.494557
Tandoori Zaaika,77.1280511,28.4785954
Aap Ki Khatir,77.1482134,28.4932341
Aggarwal Sweets,77.1459577,28.493198
Baskin Robbins,77.1663774,28.5009424
Bikaner Sweets,77.1651082,28.4940407
Bollywood Khana,77.1257624,28.4798478
Cake And Bakes,77.1449374,28.4941305
Cake Point,77.1501341,28.4945103
Chinese Corner,77.1451213,28.4940831
Choudhary Dhaba,77.1462741,28.4930732
Green Chick Chop,77.164633,28.4932439
Green Chick Chop,77.1208414,28.4786827
Gujjar Dhaba,77.124642,28.4801014
Hotel Aditi,77.14572687,28.49366438
JMD Food Palace,77.1603368,28.4975958
Kitchen Namaste,77.1618543,28.4997301
Lajawab Chicken & Fish Fry,77.1465358,28.4925721
Lotus Kitchen,77.1444856,28.4945886
Manami Japanese Restaurant,77.1604883,28.4968258
Manna Sweets & Restaurant,77.14563056,28.49609444
Moets Curry Pot,77.1442598,28.4996281
Mr. Sub,77.1663257,28.500868
New Gaurav Dhaba,77.1682117,28.5020291
Pandit Ji Ki Apni Rasoi,77.1443624,28.4945867
Rajdhani Restaurant,77.126809,28.5456553
Saraswati Food Corner,77.1457322,28.494763
Shri Balaji Bhojnalaya,77.1443655,28.4945672
Swadist Bhojnalaya,77.145774,28.494662
Swiss Gourmessa,77.162106,28.4960891
Truly Yours,77.1603672,28.4975835
Uttrakhand Hotel,77.1606287,28.4949478
Vandana Food Corner,77.1457079,28.4946506
Zaika Biryani,77.1457358,28.4936685
Buzz,77.22022153,28.52954866
Lighthouse 13,77.21950337,28.53013602
Berco's,77.2200822,28.5293802
The Great Kabab Factory,77.22012531,28.52937369
The Tea Place by Manjushree,77.21996941,28.52987562
Victoria,77.242985,28.6465486
Aces - The Card Room,77.2431646,28.6463865
Curzon - The Royal Bar,77.2430748,28.6464675
London Eye - The Open Lounge,77.2430748,28.6464675
Lord's - The Sports Lounge,77.2431197,28.6463374
Viceroy - The Coffee Shop,77.2431646,28.6463865
Munch Nation,77.1957717,28.7053075
34 Chowringhee Lane,77.1901231,28.7046135
Any Time Food,77.1906165,28.7060386
Bikaner Sweet House,77.1907064,28.7059577
Domino's Pizza,77.1899876,28.7058889
Giani,77.1905267,28.7057614
Grand Plaza,77.1900774,28.7051811
Great Wall,77.1914251,28.7084444
Healthy Food Station,77.1916048,28.7082825
Hostess Tasty Bites,77.190546,28.7065192
Hot Pot,77.1907078,28.7068586
Kabab Factory,77.1914273,28.7086256
Keventers,77.190347,28.7060128
Krishna Sweet House,77.1904379,28.7058031
Mitraz,77.1898978,28.7064175
Nut Khut Chaats & Snacks,77.1905958,28.7066366
Subway,77.190347,28.7061024
The Host,77.19147,28.7074189
Chacha Di Hatti,77.1902762,28.7059747
Cocoberry,77.1899876,28.7050829
Eating Corner,77.1908861,28.7057958
El Posto,77.1908861,28.7057958
McDonald's,77.1901224,28.7059465
Pizza Station,77.1908398,28.7072177
Puri Bakers,77.1906614,28.7059982
JAIL - Behind The Bar,77.1900774,28.705002
Curry Shurry,77.1843721,28.7070075
Frontier,77.1854054,28.7094795
Hari Om Bhojnalaya,77.1847764,28.7084342
Nirmal's,77.1853155,28.7092918
Sardar A Pure Meat Shop,77.1845518,28.7077411
The Dragon Hucks,77.1853155,28.7092918
Green Chick Chop,77.1843721,28.7070075
New Arjun Bombay Pav Bhaji,77.1849561,28.7084514
Sweeter Delight,77.1853604,28.7093409
Madaari,77.18417834,28.70696168
